Dim_Lojas.Regiao,ID_Produto,total_vendas,qtd_vendas,ticket_medio,clientes_unicos,lojas_unicas,canais_unicos,idade_media_clientes,idade_std_clientes,fidelidade,vendas_por_cliente,vendas_por_loja,ticket_relativo,vendas_relativa_regiao,participacao_lojas,score_produto_regiao,<18,18-25,26-35,36-50,50+,concentracao_vendas_loja
METROPOLITANA DE SALVADOR,241484,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0028841833493895128,0.05,0.09148509667703145,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE SALVADOR,253465,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0028841833493895128,0.05,0.09148509667703145,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE SALVADOR,253152,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0028841833493895128,0.05,0.09148509667703145,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE SALVADOR,256703,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0028841833493895128,0.05,0.09148509667703145,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE SALVADOR,257434,359.98,359.98,1.0,1,1,1,43.0,,0.0,359.98,359.98,0.22501022773762444,0.0028841833493895128,0.05,0.09148509667703145,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE SALVADOR,257432,359.98,359.98,1.0,1,1,1,63.0,,0.0,359.98,359.98,0.22501022773762444,0.0028841833493895128,0.05,0.09148509667703145,0.0,0.0,0.0,0.0,1.0,
METROPOLITANA DE SALVADOR,241586,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0028841833493895128,0.05,0.09148509667703145,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE SALVADOR,251192,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0028841833493895128,0.05,0.09148509667703145,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE SALVADOR,256702,359.98,359.98,1.0,1,1,1,32.0,,0.0,359.98,359.98,0.22501022773762444,0.0028841833493895128,0.05,0.09148509667703145,0.0,0.0,1.0,0.0,0.0,
METROPOLITANA DE SALVADOR,213495,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0028841833493895128,0.05,0.09148509667703145,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE SALVADOR,196400,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0028841833493895128,0.05,0.09148509667703145,0.0,0.0,0.0,1.0,0.0,
MACRO METROPOLITANA PAULISTA,256720,599.97,599.98,0.9999750000000001,2,2,1,30.5,9.192388155425117,0.0,299.99,299.99,0.225004602481931,0.002069735651105174,0.1,0.09148439973766619,0.0,1.0,0.0,1.0,0.0,141.41428516949765
METROPOLITANA DE SÃO PAULO,225602,999.95,999.95,1.0,4,2,2,39.5,5.0,0.0,249.9875,499.975,0.22501022773762444,0.0004258680720890836,0.010309278350515464,0.09148376729278886,0.0,0.0,0.0,4.0,0.0,141.41428516949765
METROPOLITANA DE SÃO PAULO,256604,1199.94,1196.06,1.0032651687284355,3,3,1,39.333333333333336,4.932882862316248,0.0,398.68666666666667,398.68666666666667,0.2257449240968115,0.0005093892357646575,0.015463917525773196,0.09148372205970805,0.0,0.0,0.0,3.0,0.0,0.0
DISTRITO FEDERAL,189331,624.0,624.0,1.0,1,1,1,49.0,,0.0,624.0,624.0,0.22501022773762444,0.0028800677480551816,0.037037037037037035,0.09148345043649772,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE SÃO PAULO,253517,1319.94,1315.98,1.003027384064951,3,3,1,36.333333333333336,3.055050463303893,0.0,438.66,438.66,0.22569142011552834,0.0005604618886022223,0.015463917525773196,0.09148274952832981,0.0,0.0,1.0,2.0,0.0,0.0
METROPOLITANA DE BELO HORIZONTE,176166,791.0,791.0,1.0,1,1,1,37.0,,0.0,791.0,791.0,0.22501022773762444,0.002877299438770195,0.030303030303030304,0.09148234311278372,0.0,0.0,0.0,1.0,0.0,
GRANDE FLORIANÓPOLIS,45577,107.92,107.92,1.0,4,1,1,46.75,10.436314802968845,0.0,26.98,107.92,0.22501022773762444,0.0004220451151836674,0.0625,0.09148223811002669,0.0,0.0,0.0,3.0,1.0,
METROPOLITANA DE RECIFE,252969,439.98,439.98,1.0,1,1,1,34.0,,0.0,439.98,439.98,0.22501022773762444,0.0028764977100729848,0.07142857142857142,0.09148202242130483,0.0,0.0,1.0,0.0,0.0,
METROPOLITANA DE RECIFE,253888,439.98,439.98,1.0,1,1,1,31.0,,0.0,439.98,439.98,0.22501022773762444,0.0028764977100729848,0.07142857142857142,0.09148202242130483,0.0,0.0,1.0,0.0,0.0,
METROPOLITANA DE RECIFE,256064,439.98,439.98,1.0,1,1,1,26.0,,0.0,439.98,439.98,0.22501022773762444,0.0028764977100729848,0.07142857142857142,0.09148202242130483,0.0,0.0,1.0,0.0,0.0,
METROPOLITANA DE RECIFE,256065,439.98,439.98,1.0,1,1,1,31.0,,0.0,439.98,439.98,0.22501022773762444,0.0028764977100729848,0.07142857142857142,0.09148202242130483,0.0,0.0,1.0,0.0,0.0,
METROPOLITANA DE RECIFE,225224,439.98,439.98,1.0,1,1,1,37.0,,0.0,439.98,439.98,0.22501022773762444,0.0028764977100729848,0.07142857142857142,0.09148202242130483,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE RECIFE,225223,439.98,439.98,1.0,1,1,1,37.0,,0.0,439.98,439.98,0.22501022773762444,0.0028764977100729848,0.07142857142857142,0.09148202242130483,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE RECIFE,216214,439.98,439.98,1.0,1,1,1,37.0,,0.0,439.98,439.98,0.22501022773762444,0.0028764977100729848,0.07142857142857142,0.09148202242130483,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE RECIFE,225218,439.98,439.98,1.0,1,1,1,37.0,,0.0,439.98,439.98,0.22501022773762444,0.0028764977100729848,0.07142857142857142,0.09148202242130483,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE RECIFE,251166,439.98,439.98,1.0,1,1,1,37.0,,0.0,439.98,439.98,0.22501022773762444,0.0028764977100729848,0.07142857142857142,0.09148202242130483,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE RECIFE,252288,439.98,439.98,1.0,1,1,1,37.0,,0.0,439.98,439.98,0.22501022773762444,0.0028764977100729848,0.07142857142857142,0.09148202242130483,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE RECIFE,225219,439.98,439.98,1.0,1,1,1,37.0,,0.0,439.98,439.98,0.22501022773762444,0.0028764977100729848,0.07142857142857142,0.09148202242130483,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE RECIFE,226126,439.98,439.98,1.0,1,1,1,38.0,,0.0,439.98,439.98,0.22501022773762444,0.0028764977100729848,0.07142857142857142,0.09148202242130483,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE RECIFE,252431,439.98,439.98,1.0,1,1,1,37.0,,0.0,439.98,439.98,0.22501022773762444,0.0028764977100729848,0.07142857142857142,0.09148202242130483,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE RECIFE,251167,439.98,439.98,1.0,1,1,1,41.0,,0.0,439.98,439.98,0.22501022773762444,0.0028764977100729848,0.07142857142857142,0.09148202242130483,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE RECIFE,250589,439.98,439.98,1.0,1,1,1,37.0,,0.0,439.98,439.98,0.22501022773762444,0.0028764977100729848,0.07142857142857142,0.09148202242130483,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE RECIFE,136386,439.98,439.98,1.0,1,1,1,37.0,,0.0,439.98,439.98,0.22501022773762444,0.0028764977100729848,0.07142857142857142,0.09148202242130483,0.0,0.0,0.0,1.0,0.0,
LITORAL NORTE ESPÍRITO-SANTENSE,157697,19.98,19.98,1.0,1,1,1,28.0,,0.0,19.98,19.98,0.22501022773762444,0.002874861508798688,0.5,0.09148136794079512,0.0,0.0,1.0,0.0,0.0,
NORDESTE PARAENSE,28825,74.94,74.98,0.9996,2,1,1,30.5,9.192388155425117,0.0,37.49,74.98,0.2249202236465294,0.002146335542835682,0.16666666666666666,0.09148128816019775,0.0,1.0,0.0,1.0,0.0,
RIBEIRÃO PRETO,241709,219.99,219.99,1.0,1,1,1,37.0,,0.0,219.99,219.99,0.22501022773762444,0.0028697711696988484,0.1111111111111111,0.09147933180515519,0.0,0.0,0.0,1.0,0.0,
RIBEIRÃO PRETO,251183,219.99,219.99,1.0,1,1,1,37.0,,0.0,219.99,219.99,0.22501022773762444,0.0028697711696988484,0.1111111111111111,0.09147933180515519,0.0,0.0,0.0,1.0,0.0,
SERTÃO PARAIBANO,28822,14.98,14.98,1.0,1,1,1,37.0,,0.0,14.98,14.98,0.22501022773762444,0.0028616785330172366,0.3333333333333333,0.09147609475048255,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,176217,119.92,119.92,1.0,4,3,2,38.75,10.935416468216166,0.0,29.98,39.973333333333336,0.22501022773762444,0.00040173775027328853,0.1111111111111111,0.09147411516406254,0.0,0.0,1.0,2.0,1.0,17.308961070304978
OESTE DE MINAS,128280,29.98,29.98,1.0,1,1,1,37.0,,0.0,29.98,29.98,0.22501022773762444,0.0028559153551651773,0.16666666666666666,0.09147378947934172,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE SÃO PAULO,225128,936.95,936.95,1.0,4,2,2,31.5,6.3508529610858835,0.0,234.2375,468.475,0.22501022773762444,0.0003990370419959667,0.010309278350515464,0.0914730348807516,0.0,0.0,2.0,2.0,0.0,167.57723607339992
GRANDE FLORIANÓPOLIS,216923,519.96,519.96,1.0,2,2,1,37.0,0.0,0.0,259.98,259.98,0.22501022773762444,0.002033418996394549,0.125,0.09147212317805932,0.0,0.0,0.0,2.0,0.0,0.0
GRANDE FLORIANÓPOLIS,216596,519.96,519.96,1.0,2,2,1,35.0,2.8284271247461903,0.0,259.98,259.98,0.22501022773762444,0.002033418996394549,0.125,0.09147212317805932,0.0,0.0,1.0,1.0,0.0,0.0
METROPOLITANA DE PORTO ALEGRE,28819,79.92,79.92,1.0,4,2,1,34.0,6.0,0.0,19.98,39.96,0.22501022773762444,0.0003933680664079323,0.11764705882352941,0.0914707672905164,0.0,1.0,0.0,3.0,0.0,28.25598697621444
SUL/SUDOESTE DE MINAS,241704,199.98,199.98,1.0,1,1,1,39.0,,0.0,199.98,199.98,0.22501022773762444,0.0028414310138827727,0.06666666666666667,0.09146799574282875,0.0,0.0,0.0,1.0,0.0,
SUL/SUDOESTE DE MINAS,256750,199.98,199.98,1.0,1,1,1,37.0,,0.0,199.98,199.98,0.22501022773762444,0.0028414310138827727,0.06666666666666667,0.09146799574282875,0.0,0.0,0.0,1.0,0.0,
SUL/SUDOESTE DE MINAS,154990,199.98,199.98,1.0,1,1,1,37.0,,0.0,199.98,199.98,0.22501022773762444,0.0028414310138827727,0.06666666666666667,0.09146799574282875,0.0,0.0,0.0,1.0,0.0,
SUL/SUDOESTE DE MINAS,164865,199.98,199.98,1.0,1,1,1,37.0,,0.0,199.98,199.98,0.22501022773762444,0.0028414310138827727,0.06666666666666667,0.09146799574282875,0.0,0.0,0.0,1.0,0.0,
SUL/SUDOESTE DE MINAS,252485,199.98,199.98,1.0,1,1,1,29.0,,0.0,199.98,199.98,0.22501022773762444,0.0028414310138827727,0.06666666666666667,0.09146799574282875,0.0,0.0,1.0,0.0,0.0,
SUL/SUDOESTE DE MINAS,155055,199.98,199.98,1.0,1,1,1,42.0,,0.0,199.98,199.98,0.22501022773762444,0.0028414310138827727,0.06666666666666667,0.09146799574282875,0.0,0.0,0.0,1.0,0.0,
SUL/SUDOESTE DE MINAS,256751,199.98,199.98,1.0,1,1,1,49.0,,0.0,199.98,199.98,0.22501022773762444,0.0028414310138827727,0.06666666666666667,0.09146799574282875,0.0,0.0,0.0,1.0,0.0,
SUL/SUDOESTE DE MINAS,216295,199.98,199.98,1.0,1,1,1,38.0,,0.0,199.98,199.98,0.22501022773762444,0.0028414310138827727,0.06666666666666667,0.09146799574282875,0.0,0.0,0.0,1.0,0.0,
SUL/SUDOESTE DE MINAS,220341,199.98,199.98,1.0,1,1,1,37.0,,0.0,199.98,199.98,0.22501022773762444,0.0028414310138827727,0.06666666666666667,0.09146799574282875,0.0,0.0,0.0,1.0,0.0,
SUL/SUDOESTE DE MINAS,241688,199.98,199.98,1.0,1,1,1,39.0,,0.0,199.98,199.98,0.22501022773762444,0.0028414310138827727,0.06666666666666667,0.09146799574282875,0.0,0.0,0.0,1.0,0.0,
SUL/SUDOESTE DE MINAS,213570,199.98,199.98,1.0,1,1,1,27.0,,0.0,199.98,199.98,0.22501022773762444,0.0028414310138827727,0.06666666666666667,0.09146799574282875,0.0,0.0,1.0,0.0,0.0,
METROPOLITANA DE SÃO PAULO,252741,899.94,899.94,1.0,4,1,1,34.25,5.5,0.0,224.985,899.94,0.22501022773762444,0.00038327487653967685,0.005154639175257732,0.09146673001456909,0.0,0.0,1.0,3.0,0.0,
METROPOLITANA DE SÃO PAULO,142485,1469.3000000000002,1480.4,0.9916212536017879,6,6,1,36.666666666666664,7.527726527090809,0.0,246.73333333333335,246.73333333333335,0.22312492410240692,0.0006304866182515919,0.030927835051546393,0.09146615774161856,0.0,1.0,1.0,4.0,0.0,85.69131616836485
VALE DO ITAJAÍ,252900,379.98,379.98,1.0,1,1,1,36.0,,0.0,379.98,379.98,0.22501022773762444,0.0028357201029778796,0.09090909090909091,0.09146571137846679,0.0,0.0,0.0,1.0,0.0,
VALE DO ITAJAÍ,225436,379.98,379.98,1.0,1,1,1,37.0,,0.0,379.98,379.98,0.22501022773762444,0.0028357201029778796,0.09090909090909091,0.09146571137846679,0.0,0.0,0.0,1.0,0.0,
VALE DO ITAJAÍ,252260,379.98,379.98,1.0,1,1,1,37.0,,0.0,379.98,379.98,0.22501022773762444,0.0028357201029778796,0.09090909090909091,0.09146571137846679,0.0,0.0,0.0,1.0,0.0,
VALE DO ITAJAÍ,253662,379.98,379.98,1.0,1,1,1,41.0,,0.0,379.98,379.98,0.22501022773762444,0.0028357201029778796,0.09090909090909091,0.09146571137846679,0.0,0.0,0.0,1.0,0.0,
VALE DO ITAJAÍ,253477,379.98,379.98,1.0,1,1,1,37.0,,0.0,379.98,379.98,0.22501022773762444,0.0028357201029778796,0.09090909090909091,0.09146571137846679,0.0,0.0,0.0,1.0,0.0,
VALE DO ITAJAÍ,253478,379.98,379.98,1.0,1,1,1,32.0,,0.0,379.98,379.98,0.22501022773762444,0.0028357201029778796,0.09090909090909091,0.09146571137846679,0.0,0.0,1.0,0.0,0.0,
VALE DO ITAJAÍ,253476,379.98,379.98,1.0,1,1,1,37.0,,0.0,379.98,379.98,0.22501022773762444,0.0028357201029778796,0.09090909090909091,0.09146571137846679,0.0,0.0,0.0,1.0,0.0,
VALE DO ITAJAÍ,209073,379.98,379.98,1.0,1,1,1,33.0,,0.0,379.98,379.98,0.22501022773762444,0.0028357201029778796,0.09090909090909091,0.09146571137846679,0.0,0.0,1.0,0.0,0.0,
VALE DO ITAJAÍ,205565,379.98,379.98,1.0,1,1,1,37.0,,0.0,379.98,379.98,0.22501022773762444,0.0028357201029778796,0.09090909090909091,0.09146571137846679,0.0,0.0,0.0,1.0,0.0,
VALE DO ITAJAÍ,211155,379.98,379.98,1.0,1,1,1,35.0,,0.0,379.98,379.98,0.22501022773762444,0.0028357201029778796,0.09090909090909091,0.09146571137846679,0.0,0.0,1.0,0.0,0.0,
VALE DO ITAJAÍ,225434,379.98,379.98,1.0,1,1,1,41.0,,0.0,379.98,379.98,0.22501022773762444,0.0028357201029778796,0.09090909090909091,0.09146571137846679,0.0,0.0,0.0,1.0,0.0,
BAIXO AMAZONAS,197388,99.99,99.99,1.0,1,1,1,32.0,,0.0,99.99,99.99,0.22501022773762444,0.0028324711845134445,0.3333333333333333,0.09146441181108102,0.0,0.0,1.0,0.0,0.0,
BAIXO AMAZONAS,225404,99.99,99.99,1.0,1,1,1,39.0,,0.0,99.99,99.99,0.22501022773762444,0.0028324711845134445,0.3333333333333333,0.09146441181108102,0.0,0.0,0.0,1.0,0.0,
BAIXO AMAZONAS,206392,99.99,99.99,1.0,1,1,1,39.0,,0.0,99.99,99.99,0.22501022773762444,0.0028324711845134445,0.3333333333333333,0.09146441181108102,0.0,0.0,0.0,1.0,0.0,
BAIXO AMAZONAS,197565,99.99,99.99,1.0,1,1,1,43.0,,0.0,99.99,99.99,0.22501022773762444,0.0028324711845134445,0.3333333333333333,0.09146441181108102,0.0,0.0,0.0,1.0,0.0,
BAIXO AMAZONAS,197394,99.99,99.99,1.0,1,1,1,48.0,,0.0,99.99,99.99,0.22501022773762444,0.0028324711845134445,0.3333333333333333,0.09146441181108102,0.0,0.0,0.0,1.0,0.0,
BAIXO AMAZONAS,225405,99.99,99.99,1.0,1,1,1,21.0,,0.0,99.99,99.99,0.22501022773762444,0.0028324711845134445,0.3333333333333333,0.09146441181108102,0.0,1.0,0.0,0.0,0.0,
BAIXO AMAZONAS,252502,99.99,99.99,1.0,1,1,1,41.0,,0.0,99.99,99.99,0.22501022773762444,0.0028324711845134445,0.3333333333333333,0.09146441181108102,0.0,0.0,0.0,1.0,0.0,
CENTRO GOIANO,256995,399.96,399.96,1.0,2,2,1,38.5,2.1213203435596424,0.0,199.98,199.98,0.22501022773762444,0.0020130018701651035,0.11764705882352941,0.09146395632756754,0.0,0.0,0.0,2.0,0.0,0.0
CENTRO GOIANO,197391,399.96,399.96,1.0,2,2,1,30.0,9.899494936611665,0.0,199.98,199.98,0.22501022773762444,0.0020130018701651035,0.11764705882352941,0.09146395632756754,0.0,1.0,0.0,1.0,0.0,0.0
CENTRO GOIANO,154990,399.96,399.96,1.0,2,2,1,37.0,0.0,0.0,199.98,199.98,0.22501022773762444,0.0020130018701651035,0.11764705882352941,0.09146395632756754,0.0,0.0,0.0,2.0,0.0,0.0
METROPOLITANA DE SÃO PAULO,253760,879.6,879.6,1.0,4,3,2,37.0,0.0,0.0,219.9,293.2,0.22501022773762444,0.00037461228682389913,0.015463917525773196,0.09146326497868279,0.0,0.0,0.0,4.0,0.0,126.95932419479871
METROPOLITANA DO RIO DE JANEIRO,225397,599.97,599.97,1.0,2,2,1,45.5,12.020815280171307,0.0,299.985,299.985,0.22501022773762444,0.00200992826910828,0.07407407407407407,0.09146272688714481,0.0,0.0,0.0,1.0,1.0,141.41428516949765
METROPOLITANA DO RIO DE JANEIRO,216234,599.97,599.97,1.0,2,2,1,43.5,2.1213203435596424,0.0,299.985,299.985,0.22501022773762444,0.00200992826910828,0.07407407407407407,0.09146272688714481,0.0,0.0,0.0,2.0,0.0,141.41428516949765
METROPOLITANA DO RIO DE JANEIRO,165130,599.97,599.97,1.0,2,2,1,43.0,0.0,0.0,299.985,299.985,0.22501022773762444,0.00200992826910828,0.07407407407407407,0.09146272688714481,0.0,0.0,0.0,2.0,0.0,141.41428516949765
METROPOLITANA DO RIO DE JANEIRO,145468,599.96,599.96,1.0,2,2,1,45.5,12.020815280171307,0.0,299.98,299.98,0.22501022773762444,0.002009894768628771,0.07407407407407407,0.091462713486953,0.0,0.0,0.0,1.0,1.0,0.0
METROPOLITANA DO RIO DE JANEIRO,213916,599.96,599.96,1.0,2,2,1,40.0,4.242640687119285,0.0,299.98,299.98,0.22501022773762444,0.002009894768628771,0.07407407407407407,0.091462713486953,0.0,0.0,0.0,2.0,0.0,0.0
METROPOLITANA DO RIO DE JANEIRO,213917,599.96,599.96,1.0,2,1,1,40.0,4.242640687119285,0.0,299.98,599.96,0.22501022773762444,0.002009894768628771,0.037037037037037035,0.091462713486953,0.0,0.0,0.0,2.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,257535,599.96,599.96,1.0,2,2,1,37.0,0.0,0.0,299.98,299.98,0.22501022773762444,0.002009894768628771,0.07407407407407407,0.091462713486953,0.0,0.0,0.0,2.0,0.0,0.0
METROPOLITANA DO RIO DE JANEIRO,256587,599.96,599.96,1.0,2,1,1,43.5,14.849242404917497,0.0,299.98,599.96,0.22501022773762444,0.002009894768628771,0.037037037037037035,0.091462713486953,0.0,0.0,1.0,0.0,1.0,
METROPOLITANA DO RIO DE JANEIRO,197403,599.96,599.96,1.0,2,2,1,37.0,0.0,0.0,299.98,299.98,0.22501022773762444,0.002009894768628771,0.07407407407407407,0.091462713486953,0.0,0.0,0.0,2.0,0.0,0.0
METROPOLITANA DO RIO DE JANEIRO,208993,599.96,599.96,1.0,2,2,1,46.5,10.606601717798213,0.0,299.98,299.98,0.22501022773762444,0.002009894768628771,0.07407407407407407,0.091462713486953,0.0,0.0,0.0,1.0,1.0,0.0
METROPOLITANA DO RIO DE JANEIRO,212240,599.96,599.96,1.0,2,2,2,45.0,0.0,0.0,299.98,299.98,0.22501022773762444,0.002009894768628771,0.07407407407407407,0.091462713486953,0.0,0.0,0.0,2.0,0.0,0.0
METROPOLITANA DO RIO DE JANEIRO,212525,599.96,599.96,1.0,2,2,2,41.0,18.384776310850235,0.0,299.98,299.98,0.22501022773762444,0.002009894768628771,0.07407407407407407,0.091462713486953,0.0,0.0,1.0,0.0,1.0,0.0
CENTRO ORIENTAL PARANAENSE,202398,199.98,199.98,1.0,1,1,1,37.0,,0.0,199.98,199.98,0.22501022773762444,0.0028250890168625238,0.16666666666666666,0.09146145894402065,0.0,0.0,0.0,1.0,0.0,
CENTRO ORIENTAL PARANAENSE,205017,199.98,199.98,1.0,1,1,1,30.0,,0.0,199.98,199.98,0.22501022773762444,0.0028250890168625238,0.16666666666666666,0.09146145894402065,0.0,0.0,1.0,0.0,0.0,
CENTRO ORIENTAL PARANAENSE,212386,199.98,199.98,1.0,1,1,1,39.0,,0.0,199.98,199.98,0.22501022773762444,0.0028250890168625238,0.16666666666666666,0.09146145894402065,0.0,0.0,0.0,1.0,0.0,
CENTRO ORIENTAL PARANAENSE,193962,199.98,199.98,1.0,1,1,1,40.0,,0.0,199.98,199.98,0.22501022773762444,0.0028250890168625238,0.16666666666666666,0.09146145894402065,0.0,0.0,0.0,1.0,0.0,
CENTRO ORIENTAL PARANAENSE,213571,199.98,199.98,1.0,1,1,1,30.0,,0.0,199.98,199.98,0.22501022773762444,0.0028250890168625238,0.16666666666666666,0.09146145894402065,0.0,0.0,1.0,0.0,0.0,
CENTRO ORIENTAL PARANAENSE,253390,199.98,199.98,1.0,1,1,1,27.0,,0.0,199.98,199.98,0.22501022773762444,0.0028250890168625238,0.16666666666666666,0.09146145894402065,0.0,0.0,1.0,0.0,0.0,
CENTRO ORIENTAL PARANAENSE,222647,199.98,199.98,1.0,1,1,1,37.0,,0.0,199.98,199.98,0.22501022773762444,0.0028250890168625238,0.16666666666666666,0.09146145894402065,0.0,0.0,0.0,1.0,0.0,
CENTRO ORIENTAL PARANAENSE,252757,199.98,199.98,1.0,1,1,1,27.0,,0.0,199.98,199.98,0.22501022773762444,0.0028250890168625238,0.16666666666666666,0.09146145894402065,0.0,0.0,1.0,0.0,0.0,
CENTRO ORIENTAL PARANAENSE,252501,199.98,199.98,1.0,1,1,1,37.0,,0.0,199.98,199.98,0.22501022773762444,0.0028250890168625238,0.16666666666666666,0.09146145894402065,0.0,0.0,0.0,1.0,0.0,
CENTRO ORIENTAL PARANAENSE,253407,199.98,199.98,1.0,1,1,1,23.0,,0.0,199.98,199.98,0.22501022773762444,0.0028250890168625238,0.16666666666666666,0.09146145894402065,0.0,1.0,0.0,0.0,0.0,
CENTRO GOIANO,216560,559.98,559.98,1.0,1,1,1,30.0,,0.0,559.98,559.98,0.22501022773762444,0.002818383806518289,0.058823529411764705,0.09145877685988296,0.0,0.0,1.0,0.0,0.0,
CENTRO GOIANO,204973,559.98,559.98,1.0,1,1,1,25.0,,0.0,559.98,559.98,0.22501022773762444,0.002818383806518289,0.058823529411764705,0.09145877685988296,0.0,1.0,0.0,0.0,0.0,
CENTRO GOIANO,252953,559.98,559.98,1.0,1,1,1,32.0,,0.0,559.98,559.98,0.22501022773762444,0.002818383806518289,0.058823529411764705,0.09145877685988296,0.0,0.0,1.0,0.0,0.0,
CENTRO GOIANO,253013,559.98,559.98,1.0,1,1,1,37.0,,0.0,559.98,559.98,0.22501022773762444,0.002818383806518289,0.058823529411764705,0.09145877685988296,0.0,0.0,0.0,1.0,0.0,
CENTRO GOIANO,253455,559.98,559.98,1.0,1,1,1,41.0,,0.0,559.98,559.98,0.22501022773762444,0.002818383806518289,0.058823529411764705,0.09145877685988296,0.0,0.0,0.0,1.0,0.0,
CENTRO GOIANO,241672,559.98,559.98,1.0,1,1,1,37.0,,0.0,559.98,559.98,0.22501022773762444,0.002818383806518289,0.058823529411764705,0.09145877685988296,0.0,0.0,0.0,1.0,0.0,
CENTRO GOIANO,225189,559.98,559.98,1.0,1,1,1,38.0,,0.0,559.98,559.98,0.22501022773762444,0.002818383806518289,0.058823529411764705,0.09145877685988296,0.0,0.0,0.0,1.0,0.0,
CENTRO GOIANO,225788,559.98,559.98,1.0,1,1,1,37.0,,0.0,559.98,559.98,0.22501022773762444,0.002818383806518289,0.058823529411764705,0.09145877685988296,0.0,0.0,0.0,1.0,0.0,
CENTRO GOIANO,225463,559.98,559.98,1.0,1,1,1,34.0,,0.0,559.98,559.98,0.22501022773762444,0.002818383806518289,0.058823529411764705,0.09145877685988296,0.0,0.0,1.0,0.0,0.0,
CENTRO GOIANO,252952,559.98,559.98,1.0,1,1,1,45.0,,0.0,559.98,559.98,0.22501022773762444,0.002818383806518289,0.058823529411764705,0.09145877685988296,0.0,0.0,0.0,1.0,0.0,
CENTRO GOIANO,256963,559.98,559.98,1.0,1,1,1,49.0,,0.0,559.98,559.98,0.22501022773762444,0.002818383806518289,0.058823529411764705,0.09145877685988296,0.0,0.0,0.0,1.0,0.0,
CENTRO GOIANO,257525,559.98,559.98,1.0,1,1,1,37.0,,0.0,559.98,559.98,0.22501022773762444,0.002818383806518289,0.058823529411764705,0.09145877685988296,0.0,0.0,0.0,1.0,0.0,
CENTRO GOIANO,257526,559.98,559.98,1.0,1,1,1,44.0,,0.0,559.98,559.98,0.22501022773762444,0.002818383806518289,0.058823529411764705,0.09145877685988296,0.0,0.0,0.0,1.0,0.0,
CENTRO GOIANO,257476,559.98,559.98,1.0,1,1,1,36.0,,0.0,559.98,559.98,0.22501022773762444,0.002818383806518289,0.058823529411764705,0.09145877685988296,0.0,0.0,0.0,1.0,0.0,
CENTRO GOIANO,257480,559.98,559.98,1.0,1,1,1,40.0,,0.0,559.98,559.98,0.22501022773762444,0.002818383806518289,0.058823529411764705,0.09145877685988296,0.0,0.0,0.0,1.0,0.0,
CENTRO GOIANO,256956,559.98,559.98,1.0,1,1,1,37.0,,0.0,559.98,559.98,0.22501022773762444,0.002818383806518289,0.058823529411764705,0.09145877685988296,0.0,0.0,0.0,1.0,0.0,
CENTRO GOIANO,256962,559.98,559.98,1.0,1,1,1,26.0,,0.0,559.98,559.98,0.22501022773762444,0.002818383806518289,0.058823529411764705,0.09145877685988296,0.0,0.0,1.0,0.0,0.0,
CENTRO GOIANO,257231,559.98,559.98,1.0,1,1,1,38.0,,0.0,559.98,559.98,0.22501022773762444,0.002818383806518289,0.058823529411764705,0.09145877685988296,0.0,0.0,0.0,1.0,0.0,
CENTRO GOIANO,256970,559.98,559.98,1.0,1,1,1,37.0,,0.0,559.98,559.98,0.22501022773762444,0.002818383806518289,0.058823529411764705,0.09145877685988296,0.0,0.0,0.0,1.0,0.0,
